Chunk_ID,Chunk_Index,Content,Content_Length,Quality_Score,Reliability,Source_Type,Original_Content,Enhancement_Version,book_name,chunk_index,enhancementTimestamp,enhancementVersion,filename,grade,processing_method,publisher,qualityMetrics_chineseCharRatio,qualityMetrics_coherenceScore,qualityMetrics_lengthScore,qualityMetrics_ocrConfidence,semester,source,source_file,subject,total_chunks
义务教育教科书_·_数学四年级上册_chunk_25,25,"角的 度量让 芝量\n9 ) A\n—IRILEHLK, MENIZ, ATARERE, KBEARARE,\nA B\n为了 表述方便， 可以 用字母来 表示线段， 如线段 4P。 把线段向 两端 无限 延伸， 就得 到一 条直线。 直线 没有端点， 是无 限长 的。 1\n4 B\n直线除了可 以用 “直线 4B” 表示， 还可 以用 小写字母 表示， 如直线 1。 把线段向 一端 无限 延伸， 就得 到一 条射线。 射线 只有 一个 端点。 4 B\n射线可 以用 端点和 射线上 的另 一点 来表示， 如射线 4P。 像图 中这 样的 光束就 可以 看作 射线。 En\n38 直线 、 射线 与线段有 什么区 别 ?\n直线和 射线都 可 、 、\nER， 人、\n天 _\n本几 I78 人六 串 fiy \ 线段有 两个 端点， T [| aasAms, 4\n二 ”| 线只 有一 个端点。 从做 一做\n下面 的图 形， 哪些 是线段 ? 哪些是 直线 ?” 哪些是 射线 ?\nWas )\n我们 认识过 角， 下面 的图 形都 是角。 从一 点引出两 条射线所 组成 的图 形 N )\n叫作 角。 右图 中这 个点 叫作 角的 什么 ? ( A1\n这两 条射线叫 作角 的什么 ? C)\n角通 常用符号 “人 ”来表示， 右上 图的 角可 以记 作 “人 1”。 砂做 一做\n数一 数， 右图 中本 ~/\n39",602,0,unknown,text-extracted,,2.0,义务教育教科书_·_数学四年级上册,25,2025-07-21T14:23:07.010Z,2.0,义务教育教科书 · 数学四年级上册,四年级,ocr,unknown,0.6807511737089202,0.7999999999999999,0.602,1,上册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/小学/数学/人教版/义务教育教科书 · 数学四年级上册.pdf,义务教育教科书_·_数学四年级上册.json,数学,81
义务教育教科书_·_数学四年级上册_chunk_26,26,"用用 角的 度量 )\n下面 两个 角哪个大 些 ? 大多 少 ?\n/ 还是 不能 准确地 知用 三角 尺上 的角 来量 一量 、 比一 比。 (EERAIRIT\n全以 7 人 2\n后人\n¢ 用)\n要准确测量一 个角 的大 小， 应该 用一 个合适的 角作 单位来 量。 人们 将圆 平均分 成 360 份， 将其 中 1 份所 对的 角作 为度量角 的单位， 它的 大小 就是 1 度， 记作 1?。 U2, }\nZing\n根据这 一原理， 人们 制作了 度量角 的工具一 量角 器。 Ra 量角 器是 把半 国分 成\nAN 人冯 180 等份 制成 的。 外 | 和全\n中心 0? 刻度线 A\n40 (1] 怎样用 量角 器量 出上 页人 1 的度数 ?\nAR\nOU PR\n- -用仿\n一 [fe ES 2\n1 Sa\n量角 的步骤是 :\n(1) 把量 角器 的中 心与 角的 重合，0 刻度线 与角 的一\n条边。 (2) 角的 另一 条边 所对 的量 角器 上的 刻度， 就是 这个 角的\n用同样的 方法量 出上 页人 2 的度数。 乡做 一做\n@@ 看量 角器 上的 刻度， 填出 每个 角的 度数。 NSNNNINNHTINEDNNNNN «S 0\n只 %90x DR AR 、 2 SO\n六 ”六\n47% Re cs\n用信人全\nAsAe 人鱼 人 NSs z 和\nAl g 最 RN GE 一\n1 二日 | 汪汪\n( ) ( )\nO 量出 下面 两个 角的 度数， 并比较它们的 大小。 你发 现了 什么 ?\n© 量出 下面 各个 角的 度数。 加\n41",681,0,unknown,text-extracted,,2.0,义务教育教科书_·_数学四年级上册,26,2025-07-21T14:23:07.010Z,2.0,义务教育教科书 · 数学四年级上册,四年级,ocr,unknown,0.6452991452991453,0.5,0.681,1,上册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/小学/数学/人教版/义务教育教科书 · 数学四年级上册.pdf,义务教育教科书_·_数学四年级上册.json,数学,81
义务教育教科书_·_数学四年级上册_chunk_27,27,"V 角的 分类 )\n三角 尺上 有一 个角 是直角， 用量 角器 量一 量， 这个 直角是 多少 度 ?\n1 直角 =90”\n角可 以看 作由 一条 射线绕 着它 的端点， 从一 个位 置旋转到 另一\n个位 置所 形成的 图形。 SS 2\n180° 360°\n~” ( 一一\n平角周 角一 条射线绕 它的 端点旋转半 一条 射线绕 它的 端点旋转一\n周， 形成 的角 叫作 平角。 周， 形成 的角 叫作 周角。 1 平角 = 180” 1 周角 =360”\n(2] 锐角 、 直角 、 钝角 、 平角 和周 角之 间有 什么关系 ?\n(1) 比一 比它们的 大小。 锐角 ( ) 直角 ( ) 钝角 ( ) 平角 ( ) 周角\n(2) 1 周角 = 平角 = _ 直角。 42 上有 画角 )\n13」 可一 个 60"" 的角 : /\n[Z AN- [从 2\n入人 -外会 :6\n画角 的步骤是 :\n(1) 画一 条射线， 使量 角器 的中 心和 射线的 端点重合，0 ”\n刻度线 和射线重合。 (2 ) 在量 角器 60。 刻度 线的 地方 点一 个点。 (3 ) 以画 出的 射线的 端点为 端点， 通过 刚画 的点， 再画 一条 射线。 A 做一 做\nO 下面 的角 各是 哪一 种角 ? 写出 角的 名称。 SN\n( ) 角 ( ) 角 ( )A ( ) 角\n@ (1) 分别 画出 75"" 、105? 的角。 (2 ) 画出 下面 的角。 20° 30° 85° 90° 120° 135°\n43",653,0,unknown,text-extracted,,2.0,义务教育教科书_·_数学四年级上册,27,2025-07-21T14:23:07.010Z,2.0,义务教育教科书 · 数学四年级上册,四年级,ocr,unknown,0.6286353467561522,0.7999999999999999,0.653,1,上册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/小学/数学/人教版/义务教育教科书 · 数学四年级上册.pdf,义务教育教科书_·_数学四年级上册.json,数学,81
义务教育教科书_·_数学四年级上册_chunk_28,28,"4 练习七 |\n人 @@ (1) 过一 点 O， 能画 直线 吗 ?\n能画 几条 ? 9 .\n(2 ) 经过 两点 4、 巨， 能不 能 .1\n画直 线 ? 能画 几条 ?\n@D 先估计三 角尺 上各 个角 的度数， 再量 一量。 Z 1= 2 1=\n2 一 - 殉生\n人 3= 人 3=\n© 量一 量下 面的 角各 是多 少度。 人\n/1= 4\n-、 人 4=\n人 2=， 5 人 5=\n人 3=\nO 量出 下面 各角 的度数。 你能 发现 什么 ?\nPs “Bx JI-%\n2 4\n3 人 2= 人 4=\n回本 出与 上 1、 人 2 同样大 的角。 一 _\n二 @ 你能 用三 角尺 画出 下面 的角 吗 ?\n15° 150° 75° 165°\n@ 看图 填一 填。 (1) 已知人 L1=70”， (2) 已知 L1=40”， 那么 L2=_\n那么 /2=_。 [3=__, ZL4=。 2\n3<ssx\n\n人 >\nO 按要 求画 图， 再回答问题。 (1) 画出 直线 4C。 ‘c\n(2) 画出 射线 CB。 . 'B\n画好 的图 形中 有哪 几种 角 ? A\n© 下面 的说 法正确吗 ? 正确的 在 (。) 里画 “\/”， 错误 的在 ( )\n里画 “x”。 (1) 直线是 无限 长的。 ( )\n(2) 小于 、 等于 90? 的角 叫锐角。 ( )\n(3 ) 将圆 平均分 成 360 份， 人们 把其 中 1 份所 对的 角作为度量角 的单位。 ( )\nO 先估计， 再量 出图 中各 角的 度数。 Z1= ZL2= Z3=\n45",676,0,unknown,text-extracted,,2.0,义务教育教科书_·_数学四年级上册,28,2025-07-21T14:23:07.010Z,2.0,义务教育教科书 · 数学四年级上册,四年级,ocr,unknown,0.5054704595185996,0.5,0.676,1,上册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/小学/数学/人教版/义务教育教科书 · 数学四年级上册.pdf,义务教育教科书_·_数学四年级上册.json,数学,81
义务教育教科书_·_数学四年级上册_chunk_29,29,图 (1) 你能 用一 张长 方形纸 折出 下面 度数的 角吗 ?\n90° 45° 135°\n(2) 将一 张圆 形纸 对折 三次 后展开， 可以 得到 哪些度数的 角 ?\n仿选择合适的 方法画 出下 面的 角， 并说 说它们分 别是 哪一 种角。 10” 45” 60” 90” 105° 120° 180”\n@ 量出 右面各 角的 度数。 你能 %“% 7 1-\n发现 什么 ? N }\n过\n4 人 3=_\n人 ”你能 想办 法知道右面两 个角 的度\n数吗 ?\n人 ”右面每 个图 中的\n人 1 与上 2 相等 <\n吗 ? 说明理由。 和 “\n\ >\n2 机平角很 特别， 平\nII1I 化角 的两 条边 在一 —\n本单元结束了， 条直线上。 站\nfr 0\n你有 什么收获 ? 四 :\n成长 小档案 P 平角人\n5 有有 ~\n46 一一 全让 ww， ae\n三位 数乘 两位 数\n(1] 李叔 叔从 某城 市乘 火车去 北京用 了 12 小时， 火车 平均每 小时 行 145 千米。 李叔叔乘 火车 经过 了多 少千 米 ?\n145 x 12 =\n2 我会 计生 两位 数乘\nSN 两位 数， 三位 数乘 两相 》 位数 怎么 算呢 ?\n\nx 12\n2 9 0 5.\n第二 部分 积 ”全 NS )\n该怎样写 ? SS\n笔算对 了吗 ? 用计算器 验算一 下。 仇做 一做\n134 176 425 237\nx 12 x 47 x 36 x 82\n322 145 6 7 9 2 8 6\nx 24 x 27 x 13 x 395\n47,669,0,unknown,text-extracted,,2.0,义务教育教科书_·_数学四年级上册,29,2025-07-21T14:23:07.010Z,2.0,义务教育教科书 · 数学四年级上册,四年级,ocr,unknown,0.5862831858407079,0.5,0.669,1,上册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/小学/数学/人教版/义务教育教科书 · 数学四年级上册.pdf,义务教育教科书_·_数学四年级上册.json,数学,81
义务教育教科书_·_数学四年级上册_chunk_30,30,"(2] (1) 160 x 30 =\n先口算出 16x3=48， 再在 积的 末尾添 两个 0。 我喜欢这 样笔算。 16i0\nP x 30 ~\n4800 ,\n让 - H RY 音字全 JJ 本二 和天\n(2) 106 x 30 =\n=)\n从做 一做 A\n@ 220 160 360 5 8 0\nx 40 x 60 Xx 2 5 x 12\n@ 390x13 305x50 180x50 206x40\nA AS\nO 你知道吗 ?\n15 世纪， 意大 利的 一本 算术书 中介绍了 一种 “格子乘法 ”。 以 46x75 为例， 算法 如下 ;\n4 6 4 6\nA ARZ\n路者 ilAs\n与 0\n把两 个因数分 别写 在格子以 此类 推， 继续 乘下 去， 把格子填 完。 的上 边和 右边， 然后 分别 计最 后把 格子内 同一针线上 的数 相加。 个位 为算 6x7=42，6x5=30， 并把 0， 十位 为 2+3+0=5， 百位 为 4+8+2=14， 42、30 写在 对应 的格子里。 向千 位进 一， 千位 为 2+1=3。 46 X75 = 3450\n48 4 练习八\n\nO 鞠笔 算， 再用 计算器 验算。 164x32 254x36 54x145 537x45\n217x83 328x25 43x139 87x165\n\n@ 某市 郊外的 森林公园有 124 公顷森林。1 公顷森林一 年可 汪尘\n32 吨， 一天 可从 地下 吸出 85 吨水。 (1) 这个 公园的 森林一 年可 滞洗 多少 吨 ?\n(2) 这个 公园的 森林一 天可 从地 下吸出多 少吨 水 ?\n\n回口算。 50x90 40x80 32x30 190x5\n70x140 300x30 21x40 25x30\n\n图神舟九 号飞船绕 地球 一圈 大约 需要 90 分钟， 它绕 地球 运行 201\n圈需 要多 少时间 ?",804,0,unknown,text-extracted,,2.0,义务教育教科书_·_数学四年级上册,30,2025-07-21T14:23:07.010Z,2.0,义务教育教科书 · 数学四年级上册,四年级,ocr,unknown,0.4461538461538462,0.7999999999999999,0.804,1,上册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/小学/数学/人教版/义务教育教科书 · 数学四年级上册.pdf,义务教育教科书_·_数学四年级上册.json,数学,81
义务教育教科书_·_数学四年级上册_chunk_31,31,"回口算。 50x90 40x80 32x30 190x5\n70x140 300x30 21x40 25x30\n\n图神舟九 号飞船绕 地球 一圈 大约 需要 90 分钟， 它绕 地球 运行 201\n圈需 要多 少时间 ?\n\n加动物园 的两 头大 象一 天要 吃 350 千克食物， 饲养 员准 备了 5 吨食物， 够这 两头 大象 吃 20 天吗 ?\n\n® 在 ( ) 中填 上 > 一” 或一 和 R\n120%20 ()12x200 500x10 () 10x550\n16x400 ()210x4 19x300 () 30x180\n\n@ 120x73 46x205 182x47 250x60\n28x103 27x142 224x30 304x15\n\n49 人轿 说出 下面 计算中 的错误， 并改正过 来。 134 3472 504\nx 16 x 32 x 26\n8 0 4 6 8 4 3024\n134 926 108\n938 99414 4104\n© 学校 要为 图书馆增添两 Ne —\nco 全\nFore, BAERI% N=\n一共 要花 多少 钱 ? 一要 伦多 7 每套 125 元每 套 18 元印张卡 叔种 植了 品种繁多的 观赏蔬菜， 其中 一部 分蔬菜的 价格和\n卖出 的倪 数如 下表。 en| me | eme [wes\n\nRa\n(1) 每种 蔬菜卖 了多 少元 ?\n(2 ) 张叔 叔卖 这 3 种蔬菜一 共收 入多 少元 ?\n\n(11] 让 Ta = = f) : Ca\n[7 人区 人 C 太二 CU\n\n128 元 108 元 198 元 210 元李 老师 带了 3000 元钱， 要为 学校 选购 15 台同 样的 电话机， 有多 少种 购买方案 ?分别还 剩多 少钱 ?\n® 用 0、2、3、4、5 组成 三位 数乘 两位 数的 乘法算式， 你能 写出 几个 ? 你能 写出 乘积最 大的 算式吗 ?\n50",821,0,unknown,text-extracted,,2.0,义务教育教科书_·_数学四年级上册,31,2025-07-21T14:23:07.011Z,2.0,义务教育教科书 · 数学四年级上册,四年级,ocr,unknown,0.4397283531409168,0.7999999999999999,0.821,1,上册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/小学/数学/人教版/义务教育教科书 · 数学四年级上册.pdf,义务教育教科书_·_数学四年级上册.json,数学,81
义务教育教科书_·_数学四年级上册_chunk_32,32,128 元 108 元 198 元 210 元李 老师 带了 3000 元钱， 要为 学校 选购 15 台同 样的 电话机， 有多 少种 购买方案 ?分别还 剩多 少钱 ?\n® 用 0、2、3、4、5 组成 三位 数乘 两位 数的 乘法算式， 你能 写出 几个 ? 你能 写出 乘积最 大的 算式吗 ?\n50 (3] 观察下 面两 组题， 说一 说你 发现 了什么。 (1) 6x2=12 (2) 20x4=80\n6x20=120 10x4=40\n6x200=1200 5x4=20\ni&) 第一 个因数不 变，| 上一 个因数不 变， 网\n(2 第二 个因数不 断 | “| 另一 个因数不 断 (2)\n并》 变大， 积也 ……: 变小， 积也 ……， *\nF (1) 组题 中， 第 2、3 题同 第 1 题比， 第二 个因数分 别乘 了\n10、( ” )， 积各 有什么变化 ?\n第 《2 ) 组题 中， 第 2、3 题同 第 1 题比， 第一 个因数分 别除 以了 2、( )， 积各 有什么变化 ?\n从上 面的 例子中， 你发 现了 什么规律 ?\n」 一个 因数不 变， 另一 个因数乘 几或 除以 几 (0 除相国外 )， 积也 乘或 除以。 举例说 明你 发现 的规律。 乡做 一做\nO 先算出每 组题 中第 1 题的 积， 再写 出下 面两 题的 得数。 (1) 12x3= (2) 48x5= (3) 8x50=\n120x3= 48x50= 8x25=\n120x30= 48x500= 4x50=\n\n回如 果右面这 块长 方形绿地的 长不 变， 宽增加到 24 米， 那么 200 平方米 X\n\n扩大后 的绿地面积是 多少 ?\n\n51,726,0,unknown,text-extracted,,2.0,义务教育教科书_·_数学四年级上册,32,2025-07-21T14:23:07.011Z,2.0,义务教育教科书 · 数学四年级上册,四年级,ocr,unknown,0.5551330798479087,0.7999999999999999,0.726,1,上册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/小学/数学/人教版/义务教育教科书 · 数学四年级上册.pdf,义务教育教科书_·_数学四年级上册.json,数学,81
义务教育教科书_·_数学四年级上册_chunk_33,33,"(1) 12x3= (2) 48x5= (3) 8x50=\n120x3= 48x50= 8x25=\n120x30= 48x500= 4x50=\n\n回如 果右面这 块长 方形绿地的 长不 变， 宽增加到 24 米， 那么 200 平方米 X\n\n扩大后 的绿地面积是 多少 ?\n\n51 在前 面的 学习 中， 我们 经常会见 到一 些数量关系， 下面 我们 就来 总结 两种 常见的 数量关系。 网 wsranaa\n(1) 一个 篮球 80 元， 买 3 个要 多少 钱 ?\n80x3=_ (元 )\n(2 ) 一千克苹果 10 元， 买 4 千克要 多少 钱 ?\n10x4= (元 )\n这两 个问题有 什么共同点 ?\nIE\n1， 次人 商品的 价格。 AE, REH) o iXy\n=\n. J\n每件 商品 的价格， 叫作 单价 ; 买了 多少， 叫作 数量 ; 一共用的\n钱数， 叫作 总价。 根据 上面 的例子， 可以 得出 下面 的数量关系。 单价 x 数量 = 总价\n乡做 一做\n@@ 举例说 明什么是 单价 、 数量 和总 价。 加不 解答， 只说 出下 面各 题已 知的 是什么， 要求 的是 什么。 (1) 每套 校服 120 元， 买 5 套要 用多 少元 ?\n(2 ) 学校 买了 4 箱同样的 粉笔 , 花了 840 元。 每箱 粉笔 多少 元 ?\n52",584,0,unknown,text-extracted,,2.0,义务教育教科书_·_数学四年级上册,33,2025-07-21T14:23:07.011Z,2.0,义务教育教科书 · 数学四年级上册,四年级,ocr,unknown,0.5903614457831325,0.7999999999999999,0.584,1,上册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/小学/数学/人教版/义务教育教科书 · 数学四年级上册.pdf,义务教育教科书_·_数学四年级上册.json,数学,81
义务教育教科书_·_数学四年级上册_chunk_34,34,(5] 解答下 面的 问题。 (1) 一辆 汽车每 小时 行 70 千米，4 小时 行多 少千 米 ?\n(2) 李东 骑自行车 每分 钟行 225 米，10 分钟 行多 少米 ?\n这两 个问题有 什么共同点 ?\n4 都是 知道每 小时 或 || 还知道行 了几 小时 或几 人\nSh 每分 名行 的路 得。 狼分 钟， 求一 共行人 i.\n\n一共 行了 多长 的路， 叫作 路程 ; 每小 时 (或每 分钟 等 ) 行的 路程， 叫作 速度 ; 行了 几小 时 (或几 分钟 等 )， 叫作 时间。 上面 汽车的 速度， 可以 写成 70 千米 / 时， 读作 70 千米 每时。 根据上 面的 例子， 可以 得出 下面 的数量关系。 速度 x 时间 = 路程仇 做一 做\n@O 你还 知道其 他交通工具的 速度吗 ? 按照上 面例 5 中汽车速度的\n形式写 一写。 回不 解答， 只说 出下 面各 题已 知的 是什么， 要求 的是 什么。 (1 ) 小林 每分 钟走 60 米， 他 15 分钟 走多 少米 ?\n(2 ) 声音每 秒传播 340 米， 传播 1700 米要 用多 长时 间 ?\n53 4 练习九 |\nO 根据每 组题 中第 1 题的 积， 写出 下面 两题 的得 数。 (1) 79x2= (2) 240x3= (3 ) 180x5=\n79%x20= 24X3= 180x15=\n79%x200= 240x30= 360x15=,623,0,unknown,text-extracted,,2.0,义务教育教科书_·_数学四年级上册,34,2025-07-21T14:23:07.011Z,2.0,义务教育教科书 · 数学四年级上册,四年级,ocr,unknown,0.6400911161731208,0.7999999999999999,0.623,1,上册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/小学/数学/人教版/义务教育教科书 · 数学四年级上册.pdf,义务教育教科书_·_数学四年级上册.json,数学,81
义务教育教科书_·_数学四年级上册_chunk_35,35,4 练习九 |\nO 根据每 组题 中第 1 题的 积， 写出 下面 两题 的得 数。 (1) 79x2= (2) 240x3= (3 ) 180x5=\n79%x20= 24X3= 180x15=\n79%x200= 240x30= 360x15=\n\n@ 89x78 548x15 506%x24\n64x65 403x21 47x15\n69x98 20x326 240Xx37\nO 提出一 个已 知商品单价和 数量， 求总 价的 问题。 O 仔细观察因数的 关系， 再计算。 X 24 X15\n180\n有加\nO 提出一 个已 知速度和 时间， 求路 程的 问题。 @@ 下面 的说 法正确吗 ? 正确的 在 (。 ) 里画 “\/A”， 错误 的在 ( )\n\n里画 “x\n\n(1) 已知 每个 笔袋 的价钱和 买的 个数， 求总 价， 要用 笔袋 的单\n价乘 个数。 ( )\n\n(2 ) “小明家 和学 校相 距 700 米， 他从 家到 学校 走了 10 分钟， 他每 分钟 走多 少米 ? ”这道 是是 求路 程。 ( )\n\n(3) 已知 3 小时 走的 路程， 可以 求速度。 ( )\n\n534,498,0,unknown,text-extracted,,2.0,义务教育教科书_·_数学四年级上册,35,2025-07-21T14:23:07.011Z,2.0,义务教育教科书 · 数学四年级上册,四年级,ocr,unknown,0.4598337950138504,0.7999999999999999,0.498,1,上册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/小学/数学/人教版/义务教育教科书 · 数学四年级上册.pdf,义务教育教科书_·_数学四年级上册.json,数学,81
义务教育教科书_·_数学四年级上册_chunk_36,36,"(2 ) “小明家 和学 校相 距 700 米， 他从 家到 学校 走了 10 分钟， 他每 分钟 走多 少米 ? ”这道 是是 求路 程。 ( )\n\n(3) 已知 3 小时 走的 路程， 可以 求速度。 ( )\n\n534 ooAx s s |©\n@ < — |==\n一 2 二 -20 用同时 :二有 60 元， 买 3 份， 如有 几种 买法 ?\n可 ss ss\n四后 4 本人 < 人 AR\nO 王叔 叔从 县城 开车去 王庄 乡送 化肥， 去的 时候 速度 是 40 千米 / 时， 用了 3 小时， 原路 返回用 了 2 小时。 (1 ) 从县 城到 王庄 乡有 多远 ?\n(2 ) 返回时 平均每 小时 行多 少千 米 ?\n人 @@ 根据下 面第 1 题的 积， 找规律填 出其 他题 的得 数。 15x14=210\n15x28= 15x42=\n15x56= 15x70=\n1 1 4012 积的 变化规律很\n本单元结束了， 乓人 我的 收获是， 你有 什么收获 ?\n成长 小档案全\n& 本 —_—\n\\n55 VIA 4 一 » /, /\n\ (5) 平行四 边形 和梯形\nN 平行与 垂直 )\n(1] 在纸 上任 意画 两条 直线， 会有 哪几 种情况 ?\n和和 > — —\n机和\n\n& 5\n_)\n把没有相交的 两条 直线再 画长 一些 会怎样 ?\n-------- 一 _ _ _ _ _ _ ”--------- 一一\n站在 同一个 平面内 不相交的 两条 直线叫 作平行线， 也可 以说 这两\n条直线互相平行。 人一 一人 一一 一二\n上图 中 wa 与忆 互相 平行， 记作 a VD， 读作 a 平行于 D。 56",719,0,unknown,text-extracted,,2.0,义务教育教科书_·_数学四年级上册,36,2025-07-21T14:23:07.011Z,2.0,义务教育教科书 · 数学四年级上册,四年级,ocr,unknown,0.6004056795131846,0.7999999999999999,0.719,1,上册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/小学/数学/人教版/义务教育教科书 · 数学四年级上册.pdf,义务教育教科书_·_数学四年级上册.json,数学,81
义务教育教科书_·_数学四年级上册_chunk_37,37,平行在 生活中 很常见， 你能 举出 生活中 一些 有关 平行 的例子吗 ?\n-| EEEEEEEEEEE]\n量一 量， 下面 的相交直线组 成的 角分 别是 多少 度。 左边这 组相交直线组 成的 每个 角都 是 90”。 AS\nns\n*\n两条 直线相交成 直角， 就说 这两 条直线互相得 直， 其中 一条 直线 叫作 另一 条直线的 重线， 这两 条直线的 交点叫 作垂 足。 b\nol 2? 汉 O\n\n上图 中直线 a 与丸 互相 重直， 记作 a 上 p， 读作 a 垂直 于 D。 你能 举出 生活中 一些 有关于直 的例子吗 ?\n分做 一做\n下面 各组 直线， 哪一 组互相平行 ?9 哪一 组互相王 直 ?\n57 (2] 你能 画出 互相垂直的 两条 直线吗 ?\nAS W : CT 9q\nis “上一 二 AAA 公 . '\n\ {= 人 >\n® 人也 可以 用一 把三 角尺 来画。 (1) 过直线上 一点 画重 线。 -) 4 -) & -) :\n从你 能说 出过 直线上 一点， 用三 角尺 画重 线的 步骤吗 ?\n(2 ) 过直线外 一点 画这 条直线的 重线， 用三 角尺 应该 怎样画\n呢 ? 试一 试。 乡做 一做\n你能 分别 过下 面的 点， 画出 相应直线的 重线 吗 ?\n58,557,0,unknown,text-extracted,,2.0,义务教育教科书_·_数学四年级上册,37,2025-07-21T14:23:07.011Z,2.0,义务教育教科书 · 数学四年级上册,四年级,ocr,unknown,0.7331606217616581,0.7999999999999999,0.557,1,上册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/小学/数学/人教版/义务教育教科书 · 数学四年级上册.pdf,义务教育教科书_·_数学四年级上册.json,数学,81
义务教育教科书_·_数学四年级上册_chunk_38,38,"(3] (1) NAZS—54, HxfALESLELE, F—FH8\n线段的 长度， 哪一 条最 短 ?\n人从 直线外 一点 到这 条直线所 画的 垂直线段最 短， 它的 长度\n叫作 这点 到直线的 距离。 (2) 下图 中 ,，a 内 b, 在 a 上任 选几 个点， 分别 向万 画重 直的 线段。 量一 量这 些线段的 长度， 你发 现了 什么 ?\n一 -一端点分 别在 两条 平行线\n上， 且与 平行线 重直 的 5\nb 所有 线段的 长度 都 | -1\n起仇 做一 做\n@ 右图 中 , 小明 如果从 4 点过 马路， ”一一 一一 一怎样走路线 最短 ? 为什么把 最上\n短的 路线 画出 来。 ——\n—\n\n@ 请用 在例 3 中发 现的 规律， 检验 下面 各组 直线 a, bATEMTIT,\na b\nSS AR\nN \W =\nb \y// o b\n59 (4] 画一 个长 10 厘米 、 宽 8 厘米的 长方形。 阅读与 理解知道长 方形的 、___， 要画 出这 个长 方形。 分析 与画图\nSS\n长方形相 邻的 两信人储 可以 用画 重线 的\nETIW 人 NE\nSSI »\n(二\n<、\n.关东\nI78 10 厘米上 10 厘米回顾与 反思你 是怎样画 出这 个长 方形的 ? (rasrrn)| (F\n的长 再 ………… 人\n’ 站\n-全经\n仇做 一做\n@@ 可一 个长 4 厘米 、 宽 3 厘， 人可 一个 边长 5 厘米的\n米的 长方形。 正方形。 60",644,0,unknown,text-extracted,,2.0,义务教育教科书_·_数学四年级上册,38,2025-07-21T14:23:07.011Z,2.0,义务教育教科书 · 数学四年级上册,四年级,ocr,unknown,0.6363636363636364,0.5,0.644,1,上册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/小学/数学/人教版/义务教育教科书 · 数学四年级上册.pdf,义务教育教科书_·_数学四年级上册.json,数学,81
义务教育教科书_·_数学四年级上册_chunk_39,39,"4 练习十\n居下 面各 图中 哪两 条线段互相平行 9 哪两 条线段互相垂直 ?\n@ 摆一 摆。 (1) 把两 根小 棒都 摆成 和第 三根 小棒 互相 平行， 这两 根小 棒互\n相和 平行吗 ?\n(2 ) 把两 根小 棒都 摆成 和第 三根 小棒 互相 重直， 这两 根小 棒有\n什么关系 ?\n图折 一折。 (1) 把一 张长 方形的 纸折 两次， 使三 条折 痕互相平行。 (2 ) 把一 张正 方形的 纸折 两次， 使两 条折 痕互相垂直。 贺 (1) 画三 条互相平行的 直线。 (2 ) 画两 条互相垂直的 直线。 加下 面两 种画 法画 出的 是平行线 吗 ?\n61 人 @@ 测定跳远成 绩时， 应该 怎样测量 ?\nalg 人\n& NA\n站站\ne. \\n@ 怎样挂 画又 正又 快 ? =\nss 1,\nEee | 《二\nF g\n\n加你 能在 长方 体和 正方体 的各 个\nsadzetgatksr 全人\n© 分别 过点 4 画 BC 的重 线。 4 A D\n,人入， ,人\n© 下面 各图 中， 哪些 线段互相平行 ? 把各 组平行线段涂 上相同的\n颜色。 62 鲍 ”要从 幸福镇 修一条 通往 公路 的水 泥路， 怎样 修路 最短 呢 ? 在下\n图中 画出 来。 本幸福镇\nst\n%\n© (1) 下图 是一 个长 方形的 (2) 以下 面这 条线段为 左侧\n两条 边， 请把 这个 长的 边， 画一 个正方形。 方形画 完整。 ® 下图 中，aV 2， 量一 量上 1、 人 2 的度数， 你能 发现 什么 ?\n\nb 3\n本加\n\nO 观察右 图， 指出 正方形 中哪些线段互相垂直。 & 下图 中， 哪些 线段互相平行 ?9 哪些线段互相垂直 ?\nQ b C d e f g\n63",749,0,unknown,text-extracted,,2.0,义务教育教科书_·_数学四年级上册,39,2025-07-21T14:23:07.011Z,2.0,义务教育教科书 · 数学四年级上册,四年级,ocr,unknown,0.7283236994219653,0.7999999999999999,0.749,1,上册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/小学/数学/人教版/义务教育教科书 · 数学四年级上册.pdf,义务教育教科书_·_数学四年级上册.json,数学,81
