Chunk_ID,Chunk_Index,Content,Content_Length,Quality_Score,Reliability,Source_Type,Original_Content,Enhancement_Version,book_name,chunk_index,enhancementTimestamp,enhancementVersion,filename,grade,processing_method,publisher,qualityMetrics_chineseCharRatio,qualityMetrics_coherenceScore,qualityMetrics_lengthScore,qualityMetrics_ocrConfidence,semester,source,source_file,subject,total_chunks
义务教育教科书_·_数学五年级上册_chunk_26,26,出它 的近似数。 2.29+1.1 153+7.2 23+3.3\n\n算一 算， 想一 想 : 两个 数相 除， 所得 的商 如果 不是 整数， 会有 哪些情况 ?\n\n15+16= 1.5+7=\n\n全\n\n小数 部分 的位 数有 限的 小数 是有 限小 数。 例如，0.9375 是一 个有 限小 数。 小数 部分 的位 数无 限的 小数 是无 限小 数。 例如，0.2142857 是一 个无 限小 数。 34 上用 计算器 探索规律 )\n(9] 用计算器 计算下 面各 题。 和 oo\n2=11=0.1818…\n本和\n4+11= A\n5+11=\n%\n\n不计算， 运用 发现 的规律， 直接 写出 下面 几题 的商。 6+11=\n7+-11=\n8+11=\n9+11=\n# 做一 做用 计算器 计算前 四题， 找出 规律， 直接 写出 后两 题的 得数。 3x0.7 =\n3.3x6.7 =\n3.33x66.7 =\n3.333x666.7 = _\n3.3333x6666.7 =\n3.33333x66666.7=\n你能 按发 现的 规律试 着写 出下 一个 算式吗 ?\n35,485,0,unknown,text-extracted,,2.0,义务教育教科书_·_数学五年级上册,26,2025-07-21T14:23:06.036Z,2.0,义务教育教科书 · 数学五年级上册,五年级,ocr,unknown,0.4738292011019284,0.7999999999999999,0.485,1,上册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/小学/数学/人教版/义务教育教科书 · 数学五年级上册.pdf,义务教育教科书_·_数学五年级上册.json,数学,85
义务教育教科书_·_数学五年级上册_chunk_27,27,"4 练习八\nO 按要 求计算下 面各 题。 (1 ) 得数 保留一 位小 数。 48+2.3 1.55+3.8 7.09+-0.52\n(2) 得数 保留两 位小 数。 3.81+7 246.4+-13 5.63+6.1\n加一 支铺路队 铺一 段公 路。 上午 工作 3.5 小时， 铺了 164.9 m ; 下午 工作\n4.5 小时 , 铺了 206.7 m。 这文 铺路队 铺路 的速度是 上午 快 , 还是 下午 快 ?\n@ 填表。 算式 | 得数 保食 一位 小数 | 得数 保留两 位小 数 | 得数 保留三 位小 数\nal |\nes\nO om | 1 | (1) 晤的 代行速度大 约是 如牛\nEEC\n随和色 | 032 王米 时 | (2) 你还 能提出其 他数学问题并\nET\nO 在 〇 ) 里填 上合适的 运算符号。 81()0.5=40.5 81()1.5=54\n81()0.5=162 81()1.5=82.5\n© armsn\n5.7+9 6.64+-3.3 ee\n5+8 9.4:6 A\n36",457,0,unknown,text-extracted,,2.0,义务教育教科书_·_数学五年级上册,27,2025-07-21T14:23:06.036Z,2.0,义务教育教科书 · 数学五年级上册,五年级,ocr,unknown,0.41887905604719766,0.7999999999999999,0.457,1,上册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/小学/数学/人教版/义务教育教科书 · 数学五年级上册.pdf,义务教育教科书_·_数学五年级上册.json,数学,85
义务教育教科书_·_数学五年级上册_chunk_28,28,人 @ 写出 下面 各循环小 数的 近似数 ( 保留三 位小 数 )。 1.29090= 0.0183~\n0.444---= 7.275~\n© 一列 火车 从南京到 上海 行驶 305 km。 用了 1.2 小时。 平均 每小 时行驶多\n少千 米 ?( 得数 保留两 位小 数。 )\n介比较下 面这 些小数 的大 小。 0.33 〇 0.3 1.23()1.233 1.45()1.45\n© A 超市 B 超市\nAs | 站 | 月由 生生\naf 5 B Pen _ 人天\n目二 SO §s\n[26%/&]\n王权板 一共 要买 30 盒牛奶。 请你 帮他 算一 算， 在哪 家超市买 便宜 ”一共 需要 多少 钱 ?\n人 @@ 计算下 面各 题。 42+28 7.2+1.6+0.8 19.8+3.3\n2.5x3.6 (16.8+1.47)-+0.7 18x0.45\n人用 计算器 计算前 三题， 技出 规律， 直接 写出 后三 题的 得数。 1234.5679x 9 =\n1234.5679x18=\n1234.5679x27=\n1234.5679x36=\n1234.5679x45=\n1234.5679x54=\n37,509,0,unknown,text-extracted,,2.0,义务教育教科书_·_数学五年级上册,28,2025-07-21T14:23:06.036Z,2.0,义务教育教科书 · 数学五年级上册,五年级,ocr,unknown,0.3638676844783715,0.7999999999999999,0.509,1,上册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/小学/数学/人教版/义务教育教科书 · 数学五年级上册.pdf,义务教育教科书_·_数学五年级上册.json,数学,85
义务教育教科书_·_数学五年级上册_chunk_29,29,"® 不计算， 运用 发现 的规律， 直接 写出 后两 题的 得数， 再用 计算器 验算。 6x0.7 =4.2\n6.6x6.7 =44.22\n6.66x66.7 =\nO 用计算器 计算下 面各 题， 说一 说你 发现 了什么。 1+7= 2+7=\n3+7= 4+7=\n5+7= 6+7=\n© 先找 出规律， 再按 规律填 数。 (1)6.25 2.5 1 0.064\n(2)7 3.5 1.75 _ 四 0.21875\n人 :\n下收费标准 [P Dy... ee\n(1) 1 小时 及以 内 2.5 元。 -_\n(2) 超过 1 小时 ,每 0.5 小时 2.5 元\n(不足 0.5 小时， 按 0.5 小时 计算 )。 yi\n李叔 板交 了 12.5 元， 他在 这个 停车场 最多 停车几 小时 ?\n了人\n@ 你知道吗 ?\n什么是 “数字黑洞 ”?\n数字黑洞是 指自然数 经过 某种 数学运算之 后陷入了 一种 循环的 境况。 例如， 任意 选四 个不 同的 数字， 按从 大到 小的 顺序排 成一 个数， 再按 从小 到大\n的顺序排 成一 个数， 用大 数减 去小 数 ( 如 1、2、3、0， 就用 3210-123 )， 然后用 所得 结果的 四位 数重复上 述过 程， 最多 七步 必得 6174。 即 7641-\n1467=6174。 仿佛掉 进了 黑洞， 永远 出不 来。 不信 的话， 请你 试一 试 !\n38",614,0,unknown,text-extracted,,2.0,义务教育教科书_·_数学五年级上册,29,2025-07-21T14:23:06.037Z,2.0,义务教育教科书 · 数学五年级上册,五年级,ocr,unknown,0.54,0.7999999999999999,0.614,1,上册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/小学/数学/人教版/义务教育教科书 · 数学五年级上册.pdf,义务教育教科书_·_数学五年级上册.json,数学,85
义务教育教科书_·_数学五年级上册_chunk_30,30,fo (1 ) 妈妈要 将 2.5 kg 香油分 和可 装 0.4ke。 了装 在一 些玻璃眶 里， 需\nva 3 N\n要准备几 个瓶子 ? -和阅读与 理解知道了 .……\n要解决的 问题是 ……\n\n2.5-0.4=6.25( 个 ) CC\nSO~\n6 个瓶子可 以装 : 6x0.4= (kg) a. -\n二要 装 2.5 kg 需要个 瓶子。 2\n(2 ) 王阿姨用 一根 25 四长 的丝带包装礼盒， 每包装一 个礼盒要 用\n1.5 旧丝 带。 这根 丝带可 以包装多 少个 礼盒 ?\n分析 与解答只 够包装 16 个， 不够 包装 17 个。 25:=1.5=16.666… (个 ) ¢\n-\n包装 17 个礼金需要 : A\n1.5x17=25.5(m )， 丝带 不够用。 回顾与 反思第 (1 ) 题， 不管 小数 部分 是多 少， 都要 进一 取整数。 第 (2 ) 题， 不管 小数 部分 是多 少， 都要 舍去 尾数取 整数。 在解决实际问题时， 要根据实际情况取 商的 近似值。 全\n39,454,0,unknown,text-extracted,,2.0,义务教育教科书_·_数学五年级上册,30,2025-07-21T14:23:06.037Z,2.0,义务教育教科书 · 数学五年级上册,五年级,ocr,unknown,0.5753012048192772,0.7999999999999999,0.454,1,上册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/小学/数学/人教版/义务教育教科书 · 数学五年级上册.pdf,义务教育教科书_·_数学五年级上册.json,数学,85
义务教育教科书_·_数学五年级上册_chunk_31,31,"4 练习九 |\n居 2 台同 样的 抽水机 同时工作，3 小时 可以 浇地 人 2 公顷。 照这 样计 算， 一台 抽水 机每 小时 可以 浇地 多少 公顷 ?\n网一 条高 速公路长 288 km。 一辆 客车 3 小时 行驶完全程， 一辆 货车 3.6 小时\n行驶完全程。 客车 的平均速度比 货车的 平均速度快 多少 ?\nN= 过\n= aaae =\n有总 惟一\nS \ 下二\n— ; = 2\n图一 个林场用 喷雾器 给树 喷药，3 台喷 雾器 4 小时 喷了 300 棵。 照这 样计算， 一台 喷雾 器每 小时 可以 喷多 少棵 ?\nO) 周报每 份 1.5 元， 晚报 每份 0.5 元。 田爷爷的 报摊 昨天 卖周报和 晚报共 收和 230 元， 其中 周报卖 出 85 份， 晚报 卖出 多少 份 ?\n人回 计算下 面各 题。 0.75%x18+0.15 2.07+0.23+0.45\n21.3620.8-12.9 7.28+43.2:2.5\n() —RW#3/NEAT KAT510 km， 一只 信和镶 每小 时可 飞行 74 km, FIAE\n行的 速度大 约是 信和铀 的多 少倍 ? ( 得数 保留一 位小 数。)\n剧蛋糕房 制作 一种 蛋糕， 每个 需要 0.32 kg 面粉。 李师 传用 4 kg 面粉最 多可\n以做 多少 个这 种蛋糕 ?\n40 人 @ 果农们 要将 680 kg 的葡萄装 进纸箱， 每个 纸箱最 多可 以装 15 kg 葡萄。 装这 些葡萄需要准备多 少个 纸箱 ?\n\n© 孙老 师要 用 80 元买 一些 文具作为年 级运动会 的奖品。 他先 用 45.6 元买 了\n8 本相册， 剩下 的钱 准备用来 买 2.5 元一 支的 笔， 可以 买多 少支",751,0,unknown,text-extracted,,2.0,义务教育教科书_·_数学五年级上册,31,2025-07-21T14:23:06.037Z,2.0,义务教育教科书 · 数学五年级上册,五年级,ocr,unknown,0.6419294990723562,0.7999999999999999,0.751,1,上册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/小学/数学/人教版/义务教育教科书 · 数学五年级上册.pdf,义务教育教科书_·_数学五年级上册.json,数学,85
义务教育教科书_·_数学五年级上册_chunk_32,32,© 孙老 师要 用 80 元买 一些 文具作为年 级运动会 的奖品。 他先 用 45.6 元买 了\n8 本相册， 剩下 的钱 准备用来 买 2.5 元一 支的 笔， 可以 买多 少支\n\n人 @@ 计算下 面各 题， 看看 你有 什么发 现。 6.8+0.5 4.2+0.25 2.1+0.2 1.9+0.1\n6.8x2 4.2x4 2.1x5 1.9x10\n\n@ 中老年运动会 FL， 刘大 伯 、 李大 伯参 加了 全程 15 km 的长 跑比赛。 跑完\n全程， 刘大 伯用 了 9.7 分钟， 李大 伯比 刘大 伯多 用 2 分钟。 李大 伯跑 1 km\n平均需要多 少分 钟 ?\n\n® 一- 站栓 子粉 净含量 450 g， 每冲 一杯 橙汁需要 16 g 橙子 粉和 9 g 方糖。 冲完\n这瓶 橙子粉， 大约 需要多 少克 方精 ?\n\n® 科学研究表明，10000 me 的森林每 周可 吸收 6.3 { 二氧化碳。 城北 的森林公园有 50000 m2? 森林， 今年 8 月份 这片 森林一 共吸 收了 多少 二氧化碳 ?\n\n人 @@ 小华 在计算 3.69 除以 一个 数时， 把商 的小 数点 向右 多移 了一 位， 结果 得\n24.6。 这道 题的 除数是 多少 ?\n\n41,547,0,unknown,text-extracted,,2.0,义务教育教科书_·_数学五年级上册,32,2025-07-21T14:23:06.037Z,2.0,义务教育教科书 · 数学五年级上册,五年级,ocr,unknown,0.6262886597938144,0.5,0.547,1,上册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/小学/数学/人教版/义务教育教科书 · 数学五年级上册.pdf,义务教育教科书_·_数学五年级上册.json,数学,85
义务教育教科书_·_数学五年级上册_chunk_33,33,人 @@ 小华 在计算 3.69 除以 一个 数时， 把商 的小 数点 向右 多移 了一 位， 结果 得\n24.6。 这道 题的 除数是 多少 ?\n\n41 ES 人些 理和 复习 《全\nO 计算下 面各 题。 0.67x7.5 9.12x0.8 8.36x0.25\n1.89+0.54 7.1+0.25 0.51+2.2\n3.14x102 0.125x7.41x80 (3.2+0.56)+0.8\n小数 乘除法 和整数乘除法 有什么联系 ?\n除数是 小数 的除法要\n小数 乘法先 转化为 整数乘 | | 转化为 除数二 至教 的 | 人整数混合运算的 顺序和\n法来 工， 再点 上小 数点。 除法灯 并。 运算律 对小 数同样适用。 CL EU\n加调查当天外 汇牌价数据并 解答下 面的 问题。( 括号内 填两 位小 数。)\n人民 币外 汇牌价 〈 单位 : 元 )\n”年月 日\n1 美元竞 换人 民币 ( )\n1 日元 竞换 人民 币 ( )\n1 欧元竞 换人 民币 ( )\n(1 ) 一个 玩具在 美国标价 2.8 美元， 相当 于人 民币 多少 元 ?\n(2 ) 100 元人 民币 可以 兑换多 少美元 ”( 得数 保留两 位小 数。)\n(3 ) 同一块 手表在 美国标价 50 美元， 在日 本标价 5500 日元。 换算 成人 民币， 这块 手表在 哪里的 标价低 ?\n(4 ) 你还 能提出其 他数学问题并 解答吗 ?\n解决问题时， 要根据实际情况取 近似 数。 国\n42,643,0,unknown,text-extracted,,2.0,义务教育教科书_·_数学五年级上册,33,2025-07-21T14:23:06.037Z,2.0,义务教育教科书 · 数学五年级上册,五年级,ocr,unknown,0.6313559322033898,0.7999999999999999,0.643,1,上册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/小学/数学/人教版/义务教育教科书 · 数学五年级上册.pdf,义务教育教科书_·_数学五年级上册.json,数学,85
义务教育教科书_·_数学五年级上册_chunk_34,34,"4 练习十\nO 计算下 面各 题。 40.32=214 111+0.3 6.92x0.84\n2.8x6.25 2.07+-0.023 1.23+0.03\n人加 用计算器 计算下 面各 题。( 得数 保留两 位小 数。)\n1.3+0.03 6.509+0.27 0.68+0.95\n© 下面 是一 所小 学购买体育用 品的 清单， 请把 表格填写完整。 商品 | 数量 | 单位 | 单价 /元 | 人金额元 |\n| 人 | 4 | 个 | |\nR 球 | 5 | 个 | 43400\n对 | 一一 | 77200 |\nO 计算下 面各 题。 1.08x0.8+0.27 2.05+0.82+33.6\n44.28+-0.9+4.1 9.07-22.78+3.4\nO 张老 师为 学校 图书 室购 买单价 18.5 元的 字典， 用 100 元可 以买 几本 ?\nO 一套 “ 百科 知识 ”丛书共 4 本， 售价 83.2 元。 小丽 的够 了钱 去书店 , 刚巧 碰上 书店促销， 这套 丛书现价 62.4 元。 小丽 买了 丛书后， 用剩 下的 钱正好买 了 4 个笔记本。 你能 提出数学问题并 解答吗 ?\n1 一本 单元结束了， ”我的 收获 : 0\n你想 说些 什和 _\n成长 小档案我 的疑问 : _ _\n43 4 可能 性\n(1] 联欢会 上小 丽 、 小红 、 小明 三名 同学抽签表演节目， 三张 卡片上分 别写 着唱歌 、 跳钴 、 朗请。 卡片倒 扣在 桌面上。 小明 第一 个抽签， 他可 能会 抽到 什么节目 ? MA\n& 小红 9\n小丽 &i ¢ 1 ) 小明\n¥ i 用， 4 Be N\n| 人 en/\n7 =\nNERHEN TEREE, BETOR/ANINATRESHMEIfA7\n- 不可 能是 跳狂。 小红\n<\n小丽人义 二 q SA IH\n/s\n| |\n人、 人 2\n「 -\n/NTRHEN TBEIR, RERA—KT . NLSHEIHA",840,0,unknown,text-extracted,,2.0,义务教育教科书_·_数学五年级上册,34,2025-07-21T14:23:06.037Z,2.0,义务教育教科书 · 数学五年级上册,五年级,ocr,unknown,0.46029173419773095,0.7999999999999999,0.84,1,上册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/小学/数学/人教版/义务教育教科书 · 数学五年级上册.pdf,义务教育教科书_·_数学五年级上册.json,数学,85
义务教育教科书_·_数学五年级上册_chunk_35,35,"砂做 一做\n分别 从右面两 个盒子里 摸棋 子。 (1 ) 哪个念 子里 肯定能 摸出 红棋子 ”IE 人 |\n(2 ) 哪个盒子里 可能 摸出 绿棋子 ? ”上划\n(3 ) 哪个盒子里 不可 能摸 出绿 棋子 ?\n(2] 小组 活动 : 在右面这 样的 盒子里 轮流摸 En\n棋子， 每次 摸出 一个， 记录 下它 的颜色， 再放 回去摇 匀， 重复 20 次。 区摸 出人 16 次， 本本本\nTFT 4 7\nSN。 Ji\n人 SS\n交流各 组的 记录结果， 你发 现了 什么 ?\n再摸 一次， 摸出 哪种 颜色人\n棋子的 可能 性大 ? So\n= 7 人仇 做一 做转动指针。 指针停 在哪 种颜色上 的可 能性 大 ?指针停 在哪 种颜色上 的可 能性 小 ?\n45 (3] 小组 活动， 在装 有红 、 黄两 种颜色小 球的 盒子里 摸球， 每个 小组 的盒\n子里 装的 球都 一样。 每次 摸出 一个 球， 记录 下颜色， 再放 回去摇 匀， 重复 20 次。 页 e| 记录 | 痰数 | | 用国术 5,\n\n9 开工 | 本于 & | +\n\n9 下 15 [A 的生 让 34 &\n站站 这有 机\n| 全 E\n\n下面 是八 个小 组的 统计情况。 一 1121s|4|15|8| 了 7|8 | 人的 的类 数 | 全 | 16 | 人 | 但 | 全 | 但 | 人 | 了 | 人 |\n\nQik 数 | 5 | 4 | 8 | 2 | 5 | 416|s|s7|\n\n盒子里 可能 是 @ 多还 是 9 多 ?\n\nWAOWEN\n\n人 @@ 从右面的 盒子里 摸出 一个 棋子， 可能 是什么",704,0,unknown,text-extracted,,2.0,义务教育教科书_·_数学五年级上册,35,2025-07-21T14:23:06.037Z,2.0,义务教育教科书 · 数学五年级上册,五年级,ocr,unknown,0.6638297872340425,0.5,0.704,1,上册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/小学/数学/人教版/义务教育教科书 · 数学五年级上册.pdf,义务教育教科书_·_数学五年级上册.json,数学,85
义务教育教科书_·_数学五年级上册_chunk_36,36,"一 1121s|4|15|8| 了 7|8 | 人的 的类 数 | 全 | 16 | 人 | 但 | 全 | 但 | 人 | 了 | 人 |\n\nQik 数 | 5 | 4 | 8 | 2 | 5 | 416|s|s7|\n\n盒子里 可能 是 @ 多还 是 9 多 ?\n\nWAOWEN\n\n人 @@ 从右面的 盒子里 摸出 一个 棋子， 可能 是什么颜色 ? 猜一 狂 : 摸出 哪种 颜色棋子的 可能 性 |\n最大 ? 摸出 哪种 颜色棋子的 可能 性最 小 ? y’\n\n\nK | 3 全班 每人 掷一 次。 有由 浊， 掷出 凶 ) 朝上 的有 人， M> 掷出 全 ) 虽上 的有 人。 46 4 练习 [一\n@ 转动指针， 说一 说指针可 能停 在， 加一 个正方体， 六个 面上 分别\n哪种 颜色的 区域 上。 B#N¥1.2.3.4.5.6.\na CW ITREERMEEE\n© METEBHH, 结果会 是什么 ) 连连一 定措 到黄 球 -。 < 一定 摸到 蓝球。 可能 摸到 黄球 - 9 可能 摸到 蓝球。 可能 摸到 红球 - ‘f 不可 能摸 到蓝 球。 不可 能摸 到红 球 -。 全/ 不可 能摸 到黄 球。 O 按要 求涂 一涂。 -一一 ”< 一一 一 -一一 < 一 -一一 < 一\nLOOOR| LOOOOD AAA\n摸出 的一 定是 苦，。 摸出 的不 可能 是傅。。 措出 的可 能是 &\n© 按要 求涂 一涂。 (1 ) 指针可 能停 在红色 、 黄色 或蓝 色区 域。 (2 ) 指针可 能停 在红色 、 黄色 或蓝 色区 域， 并且 停在 蓝色 区域 的可 能性\n最大， 停在 红色区 域的 可能 性最 小。 (1) (2)\n47 全从 右面的 袋子里 每次 摸出 一个 球， 再放 回去\n\n摇匀 继续摸。 摸 20 次， 把结果记录下 来。 人 Bi 水 | 次下\n摸出 哪种 球的 可能 性大 ?",821,0,unknown,text-extracted,,2.0,义务教育教科书_·_数学五年级上册,36,2025-07-21T14:23:06.037Z,2.0,义务教育教科书 · 数学五年级上册,五年级,ocr,unknown,0.6274864376130199,0.5,0.821,0.95,上册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/小学/数学/人教版/义务教育教科书 · 数学五年级上册.pdf,义务教育教科书_·_数学五年级上册.json,数学,85
义务教育教科书_·_数学五年级上册_chunk_37,37,"全从 右面的 袋子里 每次 摸出 一个 球， 再放 回去\n\n摇匀 继续摸。 摸 20 次， 把结果记录下 来。 人 Bi 水 | 次下\n摸出 哪种 球的 可能 性大 ?\n\n人 @ 从下 面的 盒子里 摸出 一个 球， 在哪 “ 人四 从下 面 9 张卡片中 抽出一 张， 个盒子里 更容易摸 到筷 ? 最有 可能 抽到 什么 ?\n|\n民 |\n\n四过 司加 志清\n©) 只有 一枚 硬币， 猜一 猜可 能在 哪个盒子里。 v\n\nHAANS, ET\n\n猜错 的人 多 ?\n把猜 的情况记录在 下表 中。 区本 本区 =\n\n48 儿给 回表面涂 上红 、 蓝两 种颜色， 要使 掷出 红色面 朝上 的可 能性 比蓝 色面\n大， 应该 怎么涂 ?\n@ 把 10 张卡片放 入纸袋， 随意 摸一 张， 要使 摸出 数字 “1” 的可 能性 最大， 摸出 数字 “5” 的可 能性 最小， 卡片上的 数字应 该怎样填 ? 请你 填一 填。 4 ~ 全全\n@ 生活中 的数学通过括 硬币 确定谁 开球 比较公平。 ee\n人\n0 全\nFROA) )\nii I\ L\n\n花落 在每 个人 手中都 有可 能。 地球 肯定每 天都 在转动。 站人 站个 AS -是\n3 人 - Y\n| 基 Fe 名\nL, w ba\n57% o\n1 1 1\n本单元结 来了， ”我的 收获 : ~\n你想 说些 什人 4? 一成 长小 档案我 的疑 间\n49",608,0,unknown,text-extracted,,2.0,义务教育教科书_·_数学五年级上册,37,2025-07-21T14:23:06.037Z,2.0,义务教育教科书 · 数学五年级上册,五年级,ocr,unknown,0.7432762836185819,0.5,0.608,1,上册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/小学/数学/人教版/义务教育教科书 · 数学五年级上册.pdf,义务教育教科书_·_数学五年级上册.json,数学,85
义务教育教科书_·_数学五年级上册_chunk_38,38,"同时搓 得到 两个 数， 可能 有 2、3.……:\n— — 不可 能有 1。 g\n» 二-， CR\n《人有 二 Y\n1) AW dlSr\n人全\nALP— |\n\n@\n我们 来搓 20 次， 如果 和是 5、6、 老师才 选 6 个数， 还有\n7、8、9， 算我 赢， 否则 算你 们赢。 2、3、4、10、11、12， 共 6 个数。 我们 赢的 可能\n& 全性 比老师大。 | 二 3\nAT 名作所\nny 9 N\ny ASL 二人 |\n小、\n@@\n50 我不 信总 是老师赢， 下次 我来 丘。 e N 'N\nPR，- 防名 Ww / 忆会 汀人 A\nS—a W\n/ sl | oN， @\n@@\n两人 一组， 轮流 括。 和是 几， 就在 几的 上面 涂一 格。 涂满 其中 任意一 列， 游戏结束。 [LTTTTT IT\nHEESEEEEEEEE\nHESEHEEEEERSE\nNESSEEEEEEEE\n[EU\nHEEEE EEEEEE\nTA E”<EEE EEEEN\nC || y ELLEY]\nv. | 本图画思 咽用\n| £ 置 (2 有关\n- fai\nTI v 4 5 6 7 8 9 10 11 12\n|\n| 机 h\n{\nAL\n从图 中你 发现 了什么 ? 各小 组交流一 下。 @@\n51 »\n|\n\ (5) 人简易方程\n| 4 一全 |\n全兮 年龄 / 岁 “ |。 年龄/ 岁\n<\n本小 红爸爸表 中的 这些 式子， 每个 只能 表示某 一年 爸爸的 年龄。 你能 用一 个式 子简明地 表示任何一 年爸爸的 年龄 吗 ?\n人村 = 小红 的年 龄。 二答 爸的 年龄 : 小红 的年 龄 +30 风时 | EEUFE: ar30 Q |\n你是 怎样表示的 ? 你喜欢哪 一种 表示方法 ?\n在数学中， 我们 经常用字母表示数 . @\n想一 想 : x 可以 是哪些数 ? a 可以 是 200 吗 ?\n当 4 =11 时 ,爸爸的 年龄 是多 少 ?\na+30=11+30=\n52",849,0,unknown,text-extracted,,2.0,义务教育教科书_·_数学五年级上册,38,2025-07-21T14:23:06.037Z,2.0,义务教育教科书 · 数学五年级上册,五年级,ocr,unknown,0.47474747474747475,0.5,0.849,1,上册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/小学/数学/人教版/义务教育教科书 · 数学五年级上册.pdf,义务教育教科书_·_数学五年级上册.json,数学,85
义务教育教科书_·_数学五年级上册_chunk_39,39,"(2] 在月 球上， 人能 举起 的物体质量是 地球 上的 6 僧。 在地 球上 我只 能举 起 15 kg， 在月 球上 我真是个 大力士。 一名 在地 球上 能举 起 “|， 在月 球上 能举 起\njs\n动症 2 的物体质量 /kg “|。 的物体质量 /kg\n|\n人中 2\n你能 用含有字母的 式子 表示人 在月 球上 能举 起的 物体质量吗 ?\n+ 表示人 在地 球上 能有 | 人在 月球 上能 举起 的举 起的 物体质量。 & CF 【人均体质量 就是 (。 ).\nSN #\n\n长省 略冬 号时， 一般 把想 一想 : 式子 中的 字母可 以表示哪些数 ?\n上图 中学 生在 月球 上能 举起 的物体质量是 多少 ?\n乡做 一做\n根据剪 下的 长方形纸 :\n条的 长度 计算面积， 并完成 o |\n下表。 Jo\njwwe | | | ] ] ]\n53 (3] (1) 我们 已经 学过 一些 运算律， 你会 用字母表示吗 ?\n一\nwzne\nse |\nsrariess\n泪羡\nRe\n\n也可 以省 略不 写。 axb=bxa a\nAUBR a-b=b-a 5 ab=ba R-\n用字母表示运算律， 简明 易记， 便于 应用。 (2 ) 用字母表示正方形 的面积和 周长 公式 〈 用 3 表示面积 、C 表示 周长 )。 S=a.a C=a .4\n可以 写成 ”3= 辆 C=4a\n\n_ 读作 ""“@ 的平方 ""， 表示 2 个 @Q 相乘。 计算下 面正方形 的面积和 周长。 人 SG< 的 )\n所冯\n-T\nee)\nS=a? C=4a\n6 cm =6x6 =\n=36 ( cms ) =",699,0,unknown,text-extracted,,2.0,义务教育教科书_·_数学五年级上册,39,2025-07-21T14:23:06.037Z,2.0,义务教育教科书 · 数学五年级上册,五年级,ocr,unknown,0.6072874493927125,0.7999999999999999,0.699,1,上册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/小学/数学/人教版/义务教育教科书 · 数学五年级上册.pdf,义务教育教科书_·_数学五年级上册.json,数学,85
义务教育教科书_·_数学五年级上册_chunk_40,40,4 练习二 二\nO 成年 男子的 标准体重通常用 下面 的式 子表示。 身高用 厘米数， 标准体重 = 身高 - 105 体重用 千克 数。 用含有字母的 式子 表示成 年男子的 标准体重。 SO ay.\n你能 用它 算出 你爸爸的 标准体重吗 ?\ne . 和\nily 1 川区\n-一 ! $ 四 <\n现在有 _ 元。 现在有 人。 a¥a ) LE a¥ a ) K7 # | (SS\n\ 站 J \ 站站 王 Vses\n每袋 有 a 条鱼， 有六 个饺子 〈( 浆为 整十 数 )， 每一 共有条。 盘装 10 个， 可以 装盘。 (3] (1) 2000 年某 地区 青少年 (46 ~ 17 岁 ) 平均身高为 xcm， 到 2020 年， 平均身高增长了 3 cm。2020 年该 地区 青少年平均身高为 cm.\n(2) 乌的 骨骼约 是体重的 0.05 ~ 0.06 倍， 人的 骨骼约 是体重的 0.18 倍。 一个 人重 wkg， 骨骼 约是 kg。 55,436,0,unknown,text-extracted,,2.0,义务教育教科书_·_数学五年级上册,40,2025-07-21T14:23:06.037Z,2.0,义务教育教科书 · 数学五年级上册,五年级,ocr,unknown,0.5838709677419355,0.5,0.436,1,上册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/小学/数学/人教版/义务教育教科书 · 数学五年级上册.pdf,义务教育教科书_·_数学五年级上册.json,数学,85
